ID	reference	n_reads	n_alns	read_length_mean	read_length_std	read_length_min	read_length_max	read_length_median	read_length_mode	gc_content	read_aligned_length	read_aln_score	mapping_quality	edit_distances	read_ani_mean	read_ani_std	read_ani_median	bases_covered	max_covered_bases	mean_covered_bases	coverage_mean	coverage_mean_trunc	coverage_mean_trunc_len	coverage_covered_mean	reference_length	bam_reference_length	breadth	exp_breadth	breadth_exp_ratio	n_bins	site_density	entropy	norm_entropy	gini	norm_gini	c_v	d_i	cov_evenness	tax_abund_read	tax_abund_aln	tax_abund_tad	n_reads_tad
AF049	CP007446.1	16	16	36.1875	7.8758597414292915	31	61	33.5	31	56.82210708117444	36.1875		28.1875					535	62	35.666666666666664	0.00022864123026387095	0	0	1.080373831775701	2527978	2527978	0.00021163158856603973	0.00022861509384974887	0.9257113561588759	13	0.21163158856603972	1.9516481117302118	0.785420327153387	0.5185358255451713	0.563076923076923	1190.185654559528	323.8798809801948	0.0	6	6	0	0
AF049	GCA_900018365.1_IMG-taxon_2615840617_annotated_assembly_genomic_pseudocromosoma	26	26	63.61538461538461	36.532809279415595	30	172	47.0	36	52.6602176541717	63.61538461538461		28.03846153846154					806	247	89.55555555555556	0.0007082911170701585	0	0	2.0521091811414394	2335198	2335198	0.0003451527450777193	0.000708040338128546	0.48747610339547653	19848	0.3451527450777193	2.359725188382806	0.352614414161364	0.9995732865102901	0.9907217607077358	1897.336239003818	2549.766429033706	0.0	11	11	0	0
AF049	CP084222.1	10	10	42.8	11.262523893179736	30	58	42.5	58	60.981308411214954	42.8		27.2					315	62	45.0	0.00012964087055661975	0	0	1.3587301587301588	3301428	3301428	9.541325753582994e-05	0.00012963246754205127	0.7360290160709854	14	0.09541325753582995	1.2312840003167869	0.48007031468341327	0.7858363858363858	0.8501333333333333	4616.35309309611	2762.7397588858744	0.0	3	3	0	0
AF049	GCA_000471645.3_BiG_1.2_genomic_pseudocromosoma	4	4	43.5	13.102162671355696	35	63	38.0	35	43.67816091954023	43.5		22.5					174	63	43.5	7.763005264566788e-05	0	0	1.0	2241400	2241400	7.763005264566788e-05	7.762703951108563e-05	1.0	17	0.07763005264566789	1.3548165815036752	0.48873025622270144	0.7808908045977012	0.8311386522075911	0.0	0.0	0.0	2	2	0	0
AF049	CP007445.1	5	5	45.0	13.656500283747663	30	65	43.0	30	40.88888888888889	45.0		25.6					227	67	45.4	7.23065338349984e-05	0	0	1.0	3139412	3139412	7.23065338349984e-05	7.230391978063633e-05	1.0	12	0.0723065338349984	1.3699441552932854	0.5713761195823092	0.671205446535843	0.7350579839429082	0.0	0.0	0.0	2	2	0	0
AF049	JGYP01000001.1	6	6	36.833333333333336	6.431692364119001	30	46	35.0	30	62.89592760180995	36.833333333333336		27.0					220	46	36.666666666666664	0.00037988344485214765	0	0	1.0	579125	579125	0.00037988344485214765	0.00037981129827235893	1.0	19	0.37988344485214764	1.55393616458259	0.5377310694384708	0.7707070707070707	0.8132464712269273	0.0	0.0	0.0	10	10	0	0
AF049	MWWS01000013.1	3	3	41.333333333333336	4.163331998932266	38	46	40.0	38	54.03225806451613	41.333333333333336		23.666666666666668					124	46	41.333333333333336	0.020708082832331328	0	0	1.0	5988	5988	0.020708082832331328	0.020495142877433925	1.0	60	20.70808283233133	1.3492444067840816	0.3316501204557672	0.9420448332422089	0.9563572883328484	0.0	0.0	0.0	501	501	0	0
AF049	CP048268.1	3	3	40.666666666666664	7.571877794400365	32	46	44.0	32	54.91803278688525	40.666666666666664		25.0					122	46	40.666666666666664	5.575572775849178e-05	0	0	1.0	2188116	2188116	5.575572775849178e-05	5.5754173436839416e-05	1.0	15	0.05575572775849178	1.0865997576800344	0.4119512155720639	0.8021077283372365	0.8602846054333764	0.0	0.0	0.0	1	1	0	0
AF049	GCA_000447185.1_NapisBRLv01_genomic_pseudocromosoma	13	13	78.07692307692308	39.29050253869998	30	155	81.0	31	3.4482758620689653	78.07692307692308		27.0					547	170	78.14285714285714	0.000116872261748416	0	0	1.8427787934186473	8624801	8624801	6.342175315117416e-05	0.00011686543245170711	0.5426904416529007	17	0.06342175315117415	1.3588439262193048	0.4901107995329546	0.8026736745886655	0.8554984080333089	14455.819070734493	24422.87893319018	0.0	2	2	0	0
AF049	GCA_900240985.1_crithidia-bombi.GDC.2013.v1_genomic_pseudocromosoma	519	519	36.163776493256265	5.740373677529216	30	68	35.0	32	34.8766583195695	36.163776493256265		31.48747591522158					5910	80	36.70807453416149	0.0005792458549609554	0	0	3.1421319796954315	32058926	32058926	0.0001843480346160068	0.0005790781244680021	0.31834743331975623	18	0.1843480346160068	2.789088753897149	0.984426284061902	0.16070468796655724	0.17016953457362388	19423.736949324462	218538.77808980807	0.0	16	16	0	0
